Date,Equity
2021-08-18,128073.50664822501
2021-08-19,128073.50664822501
2021-08-20,128073.50664822501
2021-08-23,127687.15600176799
2021-08-24,128456.07040664973
2021-08-25,128562.98394318923
2021-08-26,128261.8823110405
2021-08-27,128081.961095925
2021-08-30,128970.64684322332
2021-08-31,129567.91834636248
2021-09-01,130054.4013577663
2021-09-02,130247.26844592241
2021-09-03,129698.87421854884
2021-09-06,129650.61341292804
2021-09-07,129172.93711787838
2021-09-08,130238.3736624047
2021-09-09,129698.96228571239
2021-09-10,129031.32511890348
2021-09-13,128208.51360993428
2021-09-14,128627.97750988294
2021-09-15,127797.32802335854
2021-09-16,128115.69081956144
2021-09-17,128275.79692288008
2021-09-20,128189.0507667916
2021-09-21,129457.12985462713
2021-09-22,129189.4937446242
2021-09-23,129463.38262323859
2021-09-24,128837.2250904578
2021-09-27,128445.85461567891
